screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
jairbolsonaro,2019-01-08T13:43:09Z,@brittojr Valeu Brito Jr 👍,319,8608,brittojr,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1082633810246811649
jairbolsonaro,2019-01-08T12:12:43Z,"RT @AviacaoGovBr: A Capitã Carla Borges é a piloto do avião presidencial, responsável pelos deslocamentos do presidente @jairbolsonaro no Airbus A-319.👩‍✈️✈️ Ela foi a 1ª mulher a integrar o Esquadrão Escorpião (1º/3º GAV), em Boa Vista (RR). Saiba mais: 👉https://t.co/mtzcu23Qdd https://t.co/uvVx1fITrX",2942,0,,AviacaoGovBr,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1082611053899538435
jairbolsonaro,2019-01-08T11:12:29Z,"RT @planalto: O presidente @jairbolsonaro sancionou, nesta segunda-feira (7), lei que cria fundos patrimoniais como forma de incentivar doações do setor privado para projetos de interesse público. Saiba mais sobre a medida: https://t.co/nNdQvyyMMn https://t.co/RhjrLguKTD",1905,0,,planalto,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1082595893893890050
jairbolsonaro,2019-01-08T10:29:45Z,RT @sensoinc: Guten Morgen TV entrevista Eduardo Bolsonaro: https://t.co/McYeGzko7G #YouTube https://t.co/ThIKLKKDeq,855,0,,sensoinc,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,es,1082585140935700480
jairbolsonaro,2019-01-08T09:34:16Z,@MillianyNocelli Bom dia Milliany!,13,774,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1082571179230142464
jairbolsonaro,2019-01-08T09:33:51Z,@Kim_Galo1908 Parabéns pelos 30 anos e um forte abraço! 👍🏻,35,1447,Kim_Galo1908,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1082571073298882560
jairbolsonaro,2019-01-08T09:32:22Z,"Em menos de duas semanas de governo, mais uma reunião para ouvir cada um dos ministros sobre os planos, propostas de enxugamento das pastas e medidas de rápida implementação. Nosso país não pode mais esperar. Logo, novidades na linha que o brasileiro sempre exigiu! Bom Dia!",7894,70309,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1082570698323869696
jairbolsonaro,2019-01-07T22:28:40Z,RT @odiodobem: Muito amor 😍🤩🎠💞🌈 https://t.co/MHhsvjiErk,1875,0,,odiodobem,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1082403673228144640
jairbolsonaro,2019-01-07T22:05:28Z,A imprensa livre e isenta é fundamental para a nossa democracia! https://t.co/AzfunmnKlT,8104,55534,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1082397835746729985
jairbolsonaro,2019-01-07T21:08:10Z,"Nosso discurso, direcionado ao povo brasileiro, na posse de Presidentes de bancos, explicando como serão nossas diretrizes neste setor. Assista: https://t.co/jTfNGh4mPr",3520,26296,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1082383414970515458
jairbolsonaro,2019-01-07T20:33:39Z,🇧🇷☝🏻👉🏻👉🏻 https://t.co/klkPM66qJD,3348,35554,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1082374726561992704
jairbolsonaro,2019-01-07T15:22:55Z,"Foi realizada hoje a Cerimônia de Posse dos Presidentes do Banco do Brasil, BNDES e Caixa Econômica, onde destaquei o compromisso que o governo terá com a população, prezando pela transparência acima de tudo e, consequentemente, a responsabilidade com o dinheiro do contribuinte. https://t.co/P97zpILY7l",5238,43190,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1082296529434697728
jairbolsonaro,2019-01-07T13:47:36Z,Assista a reflexão do @padre_paulo sobre o assunto: https://t.co/ZRyjJxfOHh,4057,22354,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1082272543308959744
jairbolsonaro,2019-01-07T08:34:52Z,"Com poucos dias de governo, não só a caixa preta do BNDES, mas de outros órgãos estão sendo levantados e serão divulgados. Muitos contratos foram desfeitos e serão expostos, como o de R$ 44 milhões para criar criptomoeda indígena que foi barrado pela Ministra Damares e outros.",13553,88331,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1082193839656484864
jairbolsonaro,2019-01-06T18:34:13Z,"Meliantes se autoagridem para que AUDIÊNCIA DE CUSTÓDIA, na frente do juiz e do policial se vitimizem e digam que tiveram os direitos humanos desrespeitados e então sejam soltos, desmotivando os agentes de segurança, criando o ciclo da impunidade! Juntos, isso tem que mudar! https://t.co/TecmIqwDAO",11174,64828,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081982283429629953
jairbolsonaro,2019-01-06T18:14:40Z,"RT @rsallesmma: Quase 30 milhões de reais em aluguel de carros, só para o IBAMA.... https://t.co/flxvD7GoF1",6751,0,,rsallesmma,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081977363129384961
jairbolsonaro,2019-01-06T10:31:16Z,"Meu pesar à família de mais um PM assassinado no RJ, o soldado Mariotti. A caça aos agentes de segurança e o massacre dos cidadãos de bem sempre foram tratados como números. Legislativo, Executivo e Judiciário juntos, devem na lei, propiciar garantias para que o bem vença o mal.",8906,77947,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081860747242688512
jairbolsonaro,2019-01-05T21:42:39Z,"RT @planalto: Lei sancionada nesta sexta-feira (4) pelo presidente @jairbolsonaro criou a Semana Nacional de Prevenção da Gravidez na Adolescência, que passará a ocorrer na semana do dia 1º de fevereiro de cada ano. https://t.co/ybNg6loxbf https://t.co/waIIcA4Yhh",4130,0,,planalto,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081667316713250823
jairbolsonaro,2019-01-05T20:39:41Z,"RT @realDonaldTrump: There is great anger in our Country caused in part by inaccurate, and even fraudulent, reporting of the news. The Fake News Media, the true Enemy of the People, must stop the open &amp; obvious hostility &amp; report the news accurately &amp; fairly. That will do much to put out the flame...",34268,0,,realDonaldTrump,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,en,1081651469437337602
jairbolsonaro,2019-01-05T20:22:07Z,Não há nenhum limite de alguns setores da mídia para inventarem mentiras 24h por dia sem a menor preocupação com a informação: https://t.co/MLNBIRHJoz,3846,29758,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081647050406674432
jairbolsonaro,2019-01-05T19:29:53Z,RT @PauloMartins10: Um dos maiores absurdos que acontecem no Planeta. Contra essa violência as esquerdistas feministas não se levantam? https://t.co/1EopYFAwV9,4411,0,,PauloMartins10,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081633905214668803
jairbolsonaro,2019-01-05T16:51:04Z,"RT @tarcisiogdf: A BR-163/Pará é uma prioridade do @MInfraestrutura e nós vamos concluí-la. Também estruturamos com DNIT e Exército a Operação Safra, que vai garantir a trafegabilidade pela rodovia durante este período de chuvas, assegurando o escoamento da produção de grãos do MT pelo norte https://t.co/GtnnYnDGPp",1796,0,,tarcisiogdf,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081593938534940672
jairbolsonaro,2019-01-05T16:47:41Z,"RT @BolsonaroSP: Resolver o que precisa ser resolvido, ponto. Brasil ""first""! https://t.co/MT3hDBObBi",3421,0,,BolsonaroSP,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081593087078682624
jairbolsonaro,2019-01-05T16:35:28Z,@JornalOGlobo Fakenews fortíssima. Apenas respondi a mais uma das inúmeras acusações e falta de respeito referentes a minha pessoa. Manter a imparcialidade da informação traz credibilidade! Bom trabalho!,6458,56680,JornalOGlobo,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081590013576601600
jairbolsonaro,2019-01-05T14:42:52Z,"Eles procuram e criam todos os motivos possíveis para estarem sendo rejeitados pela maioria da população, só não citam o verdadeiro: o PT quebrou o Brasil de tanto roubar, deixou a violência tomar proporções de guerra, é uma verdadeira quadrilha e ninguém aguenta mais isso!",8711,61961,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081561674270851072
jairbolsonaro,2019-01-05T14:42:40Z,"Haddad, o fantoche do presidiário corrupto, escreve que está na moda um anti-intelectualismo no Brasil. A verdade é que o marmita, como todo petista, fica inventando motivos para a derrota vergonhosa que sofreram nas eleições, mesmo com campanha mais de 30 milhões mais cara.",12544,90514,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081561623242985472
jairbolsonaro,2019-01-05T12:32:14Z,KkkKkk https://t.co/eqEpWnOpB7,4412,41564,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1081528798477250560
jairbolsonaro,2019-01-05T10:16:34Z,"RT @Mr_Couto: Terroristas no Ceará tocando o terror por toda parte e não vejo um “Global” mostrando repúdio sobre a situação. Ao contrário, só vejo os mesmos fazendo militância sobre azul e rosa.",5623,0,,Mr_Couto,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081494658495205378
jairbolsonaro,2019-01-05T09:15:58Z,@alexraulapa Bom dia 👍🏻,63,1897,alexraulapa,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081479408618229761
jairbolsonaro,2019-01-05T09:15:17Z,"Murilo Resende, o novo coordenador do Enem é doutor em economia pela FGV e seus estudos deixam claro a  priorização do ensino ignorando a atual promoção da “lacração”, ou seja, enfoque na medição da formação acadêmica e não somente o quanto ele foi doutrinado em salas de aula.",8985,71834,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081479234424655872
jairbolsonaro,2019-01-05T00:42:29Z,Importante sempre que possível frisarmos a necessidade de conversar com seu deputado ou senador da necessidade de se aprovar leis que permitam que as Forças de Segurança Pública possam atuar para efetivamente combatermos os criminosos que aterrorizam os cidadãos de bem no Brasil.,6402,50515,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081350186365001729
jairbolsonaro,2019-01-05T00:39:53Z,"Criminosos explodiram um pilar do viaduto na BR 020 sobre a BR 222 no Ceará. Com risco de desabamento iminente, o Ministro Tarcísio, em menos de 24hs, providenciou o escoramento do mesmo enquanto aguarda solução definitiva. https://t.co/vCxRJbtLaG",5476,47181,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081349529859969025
jairbolsonaro,2019-01-04T21:46:22Z,"Um competente trabalho da SECOM onde expõe a nova logo marca do Governo Federal. A parte mais importante é que a divulgação está sendo lançada na internet com custo zero, economizando mais de R$1,4 mi aos cofres públicos, se a ação fosse realizada pelos canais tradicionais de TV. https://t.co/k2JziUx1C0",18420,76243,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081305865645420544
jairbolsonaro,2019-01-04T21:28:06Z,"Apesar do Governo do estado do Ceará ser do PT e realizar forte oposição a nós, jamais abandonaríamos o povo cearense neste momento de caos. https://t.co/C4S6vbFEHl",8705,59880,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081301266062630912
jairbolsonaro,2019-01-04T12:59:08Z,Solenidade de Passagem de Comando da Aeronáutica do Excelentíssimo Senhor Tenente-Brigadeiro do Ar Nivaldo Luiz Rossato ao Excelentíssimo Senhor Tenente-Brigadeiro do Ar Antonio Carlos Moretti Bermudez. https://t.co/naPioYj9lN,2343,26070,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081173182323798016
jairbolsonaro,2019-01-04T09:46:56Z,"Sem garantias necessárias para os agentes de segurança pública agirem em prol do cidadão de bem, a diminuição dos crimes não vai ocorrer na velocidade que o brasileiro exige. Os poderes legislativo, executivo e judiciário têm que assumir este compromisso urgentemente.",8661,65136,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081124815329783809
jairbolsonaro,2019-01-04T09:11:42Z,"O auxílio-reclusão ultrapassa o valor do salário mínimo. Em reunião com Ministros, decidimos que avançaremos nesta questão ignorada quando se trata de reforma da previdência e indevidos. Em cima de muitos detalhes vamos desinchando a máquina e fazendo justiça!",10815,79119,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1081115947585425408
jairbolsonaro,2019-01-04T00:51:18Z,🇧🇷☝🏻👉🏻👉🏻 https://t.co/qwsK3QV0LA,2576,30452,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1080990018716487680
jairbolsonaro,2019-01-03T23:13:55Z,"Com vivência no tema, General Heleno fala o que a grande parte da imprensa omite sobre índios. https://t.co/6wLpCNAJTt",10222,51468,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080965509317828608
jairbolsonaro,2019-01-03T22:56:16Z,"RT @CarlosBolsonaro: Aloooo imprensa marrom, não preciso de olhos para ficar próximo de meu pai! Falo com ele todo dia e sempre que posso estou ao seu lado fisicamente! Que papo boçal! Mesmo que vocês insistam em brigas internas nada mudou dentro de casa! A mamata de vocês vai acabar!",5409,0,,CarlosBolsonaro,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080961067671539717
jairbolsonaro,2019-01-03T20:25:15Z,"RT @BlogDoPim: This is a lie. Bolsonaro didn’t make this stupid comparison, he criticized the way indigenous people are being treated. NYT is lost in (leftist) translation. Remember the original statement by Bolsonaro and the original distortion by a Brazilian newspaper: https://t.co/SbUh67mtEO https://t.co/Zu0t7Jc98e",5254,0,,BlogDoPim,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,en,1080923061816360960
jairbolsonaro,2019-01-03T19:20:58Z,Acho que isso não será motivo de debate na GloboNews: https://t.co/n9V8aNKNrM,7441,38781,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080906886604480513
jairbolsonaro,2019-01-03T19:12:56Z,"Por muito tempo, muitos brasileiros foram usados como massa de manobra. Perderam sua valiosa individualidade para se tornarem objeto e fonte de renda de políticos. A mudança visa libertá-los da escravidão política a fim de devolvê-los o direito de representarem a si mesmos.",5597,40981,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080904864878788609
jairbolsonaro,2019-01-03T19:12:06Z,"Não haverá abandono de auxílio a qualquer indivíduo nas diretrizes de Direitos Humanos. A Secretaria Nacional da Família, Secretaria Nacional de Proteção Global e o Conselho Nacional de Combate à Discriminação ficarão responsáveis por este papel.",6151,48159,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080904652739117056
jairbolsonaro,2019-01-03T12:40:56Z,"RT @BolsonaroSP: ""Essa tresloucada onda globalista tomando carona no pensamento gramsciano e num irresponsável pragmatismo sofístico passou a destruir um a um os valores culturais em que se sedimentam as nossas instituições + caras: família,igreja, escola,Estado e pátria""

Min. Edu. @ricardovelez https://t.co/oyOkU3eSdq",3587,0,,BolsonaroSP,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080806214592851968
jairbolsonaro,2019-01-03T10:24:54Z,"RT @VistaContra: O secretário de alfabetização será o Carlos Nadalim. Para quem não o conhece, é dono da página ""Como Educar Seus Filhos"", e especializado em educação domiciliar. Talvez uma das notícias mais felizes e surpreendentes deste novo governo até o momento. https://t.co/8l71TCHwjR",2811,0,,VistaContra,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080771980578750465
jairbolsonaro,2019-01-03T10:12:59Z,"Rapidamente atrairemos investimentos iniciais em torno de R$ 7 bi, com concessões de ferrovia, 12 aeroportos e 4 terminais portuários. Com a confiança do investidor sob condições favoráveis à população resgataremos o desenvolvimento inicial da infraestrutura do Brasil.",11213,91252,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080768981986934784
jairbolsonaro,2019-01-03T02:35:35Z,"Obrigado pela exposição, Renata! https://t.co/MT8oAz0KpO",11688,50414,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080653871205269504
jairbolsonaro,2019-01-03T01:14:25Z,RT @BolsonaroSP: Sobre @CarlosBolsonaro ter ido no carro junto com JB na posse. https://t.co/B8AL9u2FOM,3510,0,,BolsonaroSP,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080633447792758789
jairbolsonaro,2019-01-03T00:55:17Z,Este e muitos outros virão. Os estudos estão sendo feitos e serão divulgados um a um! https://t.co/2ttN3H3kSN,4882,35028,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080628630684921857
jairbolsonaro,2019-01-03T00:52:44Z,"Hoje tentam a todo custo nos explodir de dentro para fora! De todas as estratégias esta foi a única que sobrou. Desde tentar me colocar contra meus filhos até pessoas de meu governo! Sinto informar, mas não conseguirão o que querem! Uma boa noite a todos! 👍🏻",9377,87974,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080627988302086144
jairbolsonaro,2019-01-03T00:17:09Z,"Via @CarlosBolsonaro - Infelizmente, este está sendo o nível de maior parte do jornalismo brasileiro! https://t.co/cdC3eu8rQI",2933,23933,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080619036810117120
jairbolsonaro,2019-01-02T23:44:01Z,RT @BolsonaroSP: Prazer conceder entrevista hoje para o @flaviomorgen do @sensoinc e para Marcos Rocha do @conexaopolitica . Deve ir ao ar em breve 👍,1429,0,,BolsonaroSP,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080610695434129409
jairbolsonaro,2019-01-02T22:30:19Z,RT @odiodobem: No Governo Dilma / No Governo Bolsonaro https://t.co/93wH8RVIFI,3505,0,,odiodobem,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080592148381290497
jairbolsonaro,2019-01-02T22:20:30Z,Nós é que agradecemos a ótima qualidade e preço da caneta! 👍🏻🇧🇷 https://t.co/G0z5FVQ0iK,11898,90264,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080589678091341824
jairbolsonaro,2019-01-02T22:06:24Z,"RT @republica_ctba: Bolsa bate recorde e dólar cai a R$ 3,81 em primeiro dia de Bolsonaro https://t.co/m5CDlvjHJK",3877,0,,republica_ctba,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080586132629405696
jairbolsonaro,2019-01-02T20:51:15Z,"Ministro da Educação desmonta secretaria de diversidade e cria pasta de alfabetização. Formar cidadãos  preparados para o mercado de trabalho. O foco oposto de governos anteriores, que propositalmente investiam na formação de mentes escravas das ideias de dominação socialista.",16113,101045,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080567217031393283
jairbolsonaro,2019-01-02T19:10:52Z,Obrigado pelos belos desenhos e parabéns pelo talento @GiseleDaminell2 👏🏻👍🏻!!! https://t.co/34kfX393zm,6256,63963,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080541955602436096
jairbolsonaro,2019-01-02T14:19:20Z,"Mais de 15% do território nacional é demarcado como terra indígena e quilombolas. Menos de um milhão de pessoas vivem nestes lugares isolados do Brasil de verdade, exploradas e  manipuladas por ONGs. Vamos juntos integrar estes cidadãos e valorizar a todos os brasileiros.",10747,89779,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080468589298229253
jairbolsonaro,2019-01-02T13:52:07Z,One of our strategies to get Brazil to climb from the lowest spots of the educational rankings is to tackle the Marxist garbage in our schools head on. We shall succeed in forming citizens and not political militants.,13715,59528,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,en,1080461738666012672
jairbolsonaro,2019-01-02T13:49:02Z,🤝🇧🇷🇺🇸 https://t.co/TnbQSopPEi,2580,26492,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1080460963315372035
jairbolsonaro,2019-01-02T13:47:00Z,"Presidente Duque, Brasil camina junto a Colombia. Muchas gracias por la consideración! https://t.co/yezS7tONl2",2922,20529,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,es,1080460450440138752
jairbolsonaro,2019-01-02T13:44:37Z,"Gracias por sus palabras, Presidente. Sin duda Brasil y Argentina van a caminar juntos en direcciones diferentes a las pasadas por los últimos gobiernos. ¡Un gran abrazo! https://t.co/XUgBJ8lC9L",5151,33041,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,es,1080459853422829568
jairbolsonaro,2019-01-02T11:28:32Z,Nosso discurso de posse e que se torna o eixo de nosso governo: https://t.co/YZxUV7mQ5g,3708,32002,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080425606750355456
jairbolsonaro,2019-01-01T23:17:32Z,"Em libras, minha esposa tem a primeira palavra durante a posse. Assista: https://t.co/IvuVk2RsEi",7304,72045,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080241643813593089
jairbolsonaro,2019-01-01T20:50:14Z,🇧🇷🇧🇷🇧🇷 https://t.co/8CJw5quv2z,21196,159271,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1080204576169578496
jairbolsonaro,2019-01-01T18:27:35Z,"Senhor Presidente Trump, agradeço suas palavras de apoio. Juntos, sob a proteção de Deus,  traremos mais prosperidade e progresso para nossos povos!",7170,63921,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080168675913682948
jairbolsonaro,2019-01-01T18:25:18Z,"Dear Mr. President @realDonalTrump, I truly appreciate your words of encouragement. Together, under God’s protection, we shall bring prosperity and progress to our people! https://t.co/dplAFNJGdA",19481,106608,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,en,1080168100509687808
jairbolsonaro,2019-01-01T16:04:49Z,"- Palavras antes da posse!
- Um forte abraço a todos! https://t.co/N0j9LngMz1",14041,95253,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080132746805161985
jairbolsonaro,2019-01-01T12:00:50Z,"Não é a primeira fakenews do ano, mas vale uma risada! Kkkkkkk.... vamos pra Rampa! Selva! 👍🏻🇧🇷 https://t.co/N7EA22lqy8",4033,39516,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1080071345248051201
jairbolsonaro,2019-01-01T04:32:10Z,Nos vemos na posse. Um forte abraço!,7276,81636,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1079958436211773440
jairbolsonaro,2019-01-01T04:21:31Z,FELIZ 2019 🇧🇷🇧🇷🇧🇷,19878,147450,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,es,1079955754537365504
jairbolsonaro,2018-12-31T23:10:07Z,"Desconheço o autor, mas muito obrigado pela emocionante homenagem! Vamos juntos mudar o rumo do Brasil!!! Um 2019 melhor para todos nós! 🇧🇷👍🏻 https://t.co/Gtnw8JKOU8",7490,52132,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1079877388345978880
jairbolsonaro,2018-12-31T22:05:48Z,"@CazanovaGisele @joicehasselmann @JanainaDoBrasil @kimpkat Senhor Paulo Cazanova, agradeço imensamente o seu apoio e reafirmo aqui o compromisso de levar adiante toda esperança depositada em nosso governo para que possamos dar aos nossos filhos e netos um futuro melhor. Que Deus abençoe você e toda sua família! Um forte abraço! 🇧🇷",186,969,CazanovaGisele,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1079861204724666368
jairbolsonaro,2018-12-31T19:39:17Z,Para todo o Brasil! Nos vemos lá! Com @eduribeirotv https://t.co/Fq5iB8yI3j,2731,20164,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1079824332132634624
jairbolsonaro,2018-12-31T19:06:14Z,"Sempre foi falado e exposto no Plano de Governo as possibilidades de investimento na segurança mas os de sempre insistem em ridicularizar nosso discurso, mesmo indo contra a população e a verdade! Certo de que estamos na direção correta pois não vivemos numa bolha! Vamos adiante! https://t.co/SsPF6dKKe6",2819,22509,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1079816014089650176
